comment,attack
"['fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake', 'fake']",1
"['remind', 'dick', 'yayyyy', '3']",1
"['see', 'told', 'u', 'tht', 'u', 'r', 'playa', 'stop', 'playing', 'girls', 'u', 'cunt', 'yuup', 'say', 'shit', 'person', 'formspring', 'bitch']",1
"['wtf', 'got', '2', 'b', 'freakiest', 'bitch', 'lmaoooo', 'thanks', 'c']",1
"['fake', 'mean', 'look', 'pretty', 'okay', 'welll', 'question', 'asked', 'fake', 'useing', 'someone', 'else', 'pictures', 'internet', 'really', 'take', 'compliment', 'people', '``', 'fake', ""''"", 'think', 'look', 'reall', 'pretty', 'soo', 'stfu']",1
"['wasnt', 'would', 'say', 'love', 'duuude', 'check', 'page', 'dailyyy', 'r', 'creeeepppyyyy', 'damn', 'go', 'back', 'girlfriendd']",1
"['call', 'shady', 'nickname', 'bitch', 'dxp', 'wat', 'bitch', 'nigga', 'name', 'showin', 'bitch', 'move', 'hating']",1
"['pshhhhhh', 'dont', 'know', 'shittt', 'mw2', 'get', 'level', 'maybe', 'talk', 'hahahaha', 'hahah', 'i', ""'m"", 'girl', 'blood', 'suck', 'video', 'games']",1
"['im', 'thanks', 'throwing', 'uhh', 'sound', 'like', 'retard', 'say', 'shit', 'like', 'cause', 'dont', 'know', 'gon', 'na', 'happen', 'could', 'going', 'one', 'day', 'one', 'year', 'matter', 'cause', 'ill', 'always', 'feel']",1
"['suck', 'nigga']",1
"['13', 'r', 'perfect', 'age', 'learn', 'suck', 'dick', 'give', 'hand', 'jobs', 'sicko']",1
"['bet', 'nemo', 'star', 'shit', 'cow', 'fagget', 'lol', 'well', 'zobliviously', 'cant', 'n00b', 'lol']",1
"['bitch', 'ill', 'kill', 'nigga', 'bout', 'suck', 'dick']",1
"['shemale', 'im', 'female', 'haha', 'wrote']",1
"['like', 'baby', 'girls', 'pedophile', 'one', 'baby', 'girls']",1
"['dick', 'face', 'dicks', 'faces']",1
"['u', 'gay', 'hello', 'bxtch', 'clea', 'itt', 'mi', 'ish']",1
"['u', 'hang', 'wit', 'dat', 'ez', 'girl', 'u', 'int', 'evn', 'ez', 'gurl', 'pik', 'betr', 'friend', 'well', 'hate', 'whoever', 'referring']",1
"['ur', 'ugly', 'common', 'ohhh', 'thanks', 'means', 'alot', '3']",1
"['yous', 'bitch', 'nd', 'hoe', 'uh', 'huh']",1
"['parents', 'addicts', 'dad', 'alcoholic']",1
"['victor', 'want', 'go', 'tree', 'climbing', 'got', 'tips', 'ehhhhhhhhhhhhhhhhhhhhhhhhhhh', 'get', 'lul', 'climb', 'nigger']",1
"['bj', 'hj', 'omg', 'lolz']",1
"['ew', 'fuckkk', 'shes', 'ugly', 'fuuucckkk', 'ugly', 'fuck', 'would', 'talking', 'retard', 'know', 'pretty', 'girl', 'see', 'one']",1
"['lmao', 'laura', 'pathetic', 'mean', 'moises', 'hung', 'sister', 'friends', 'cause', 'would', 'moises', 'want', 'hangout', 'little', 'incoming', '8th', 'grader', 'stick', '8th', 'grade', 'friends', 'sweetie', 'okay', 'thanks', 'bye', 'really', 'werent', 'r', 'nah', 'thanks', 'opportunity']",1
"['wait', 'delete', 'q', 'arrest', 'ill', 'let', 'linger']",1
"['fuck', 'justin', 'bieber', 'fucking', 'fag', 'um', 'excuse', 'yuh', 'ur', 'fuckin', 'idiot', 'kay', 'good']",1
"['girl', 'kind', ""'friends"", 'like', 'emily', 'spreading', 'rumours', 'said', 'really', 'man', 'lmbo', 'anyway', 'emily', 'heard', 'girl', 'barged', 'class', 'one', 'day', 'continue', 'lol', 'man', 'sings', 'like', 'one', 'p']",1
"['hey', 'im', 'ashlee', 'im', 'tired', 'everyone', 'commenting', 'damn', 'formspring', 'talking', 'shit']",1
"['someone', 'said', 'kill', 'kill', 'anyone', 'else', 'world', 'place', 'awnser', 'would', 'give', 'kill', 'motherfucker']",1
"['lol', 'r', 'u', 'lesbian', 'real', 'talk', 'honest', 'everyone', 'says', 'lmaoooo', 'ok', 'u', 'r', 'thats', 'hot', 'legit', 'gross']",1
"['fuck', 'people', 'dicks', 'jk', 'hmmmm']",1
"['n', 'qq', 'p', 's3xy', 'b', 'n', 'y0', 'l', 'ip', 'fu', 'k', 'n', 'luh', 'yuh', 'n3qr0', 'lol', 'diz']",1
"['wtf', 'got', '2', 'b', 'freakiest', 'bitch', 'lmaoooo', 'thanks', 'c']",1
"['continued', 'barged', 'girl', 'sitting', 'next', 'next', 'thing', 'knew', 'girl', ""'floating"", 'air', 'beside', 'lmbo', 'emily', 'grabbed', 'hair', 'totally', 'pulled', 'seat', 'lol', 'continue', 'wat', 'hell', 'cant', 'fite', 'shizzle', 'lol']",1
"['frances', 'seriously', 'stop', 'trying', 'make', 'people', 'feel', 'bad', 'ugly', 'bitch', 'ugly', 'stupid', 'cunt', 'beautiful', 'stop', 'talkin', 'crap', 'get', 'life', 'silly', 'fuckstick', 'damn', 'like', 'honestly', 'much', 'loser', 'talk', 'shit', 'formspring']",1
"['hey', 'call', ""'baby"", 'baby']",1
"['b', 'h', 'b3', 'pump', 'n', 'z', 'k', 'n', 'y0', '3', 'r', 's0', 'h', 'rd', 'dam', 'bruh', 'bust3d', 'l0', '0f', 'cum', 'n', 'm0mmasz', 'ha', 'r', 'sh3', 'mo', 'sturizin', 'do3', 'p', 'cture', 'y0', 'va', 'gin', 't0', 'be3', 'h', 'ry', 'n', 'h', 'zzzz', 'w', 'l', 'munch', 'dat', 'n', 'ppy', 'brown', 'h', 'ry', 'h', 'n', 'puzzie', 'hoe', 'ass', 'bxtch', 'bout', 'ya', 'show', 'yo', 'face', 'pussy', 'nd', 'stop', 'kuming', 'hidden', 'bout', 'ya', 'suk', 'mi', 'dik', 'nd', 'die', 'slowly']",1
"['yeh', 'like', 'drama', 'healthy', 'said', 'somethn', 'thr', 'sed', 'exsactly', 'noe', 'dis', 'amber', 'im', 'dum', 'kus', 'taylor', 'brianna', 'u', 'byee']",1
"['grosss', 'face', 'nasty', 'see', 'complaining']",1
"['whyy', 'dose', 'rubinathy15', 'ask', 'stoopid', 'questions', 'erase', 'dum', 'betch', 'talking', 'anonymousness', 'man', 'show', 'face', 'hahah']",1
"['still', 'wan', 'na', 'f', 'ck', 'hahahaha', 'thank']",1
"['hey', 'suck', 'hoe', 'cruel']",1
"['u', 'ugliii', 'ew', 'hoe', 'ghet', 'lyfe', 'bitch', 'yu', 'soft', 'yuu', 'get', 'fuckinn', 'life', 'stop', 'worryinn', 'bowt', 'miness', 'yu', 'fuckk', 'hoe']",1
"['even', 'sweater', 'naaah', 'fool', 'gave', 'u', 'ur', 'sweater', 'ni69z']",1
['asshole'],1
"['going', 'tell', 'care', 'maybe', 'saying']",1
"['dick', 'face', 'dicks', 'faces']",1
"['want', 'yu', '2', 'deep', 'throat', 'dik', 'wile', 'eat', 'ur', 'pussy', 'want', '69', 'u', 'ur', 'tricks', 'wan', 'na', 'finger', 'tht', 'pussy', 'leave', 'u', 'wit', 'hikies', '8', 'um', 'stalee']",1
"['ballfuck', 'real', 'get', 'vv', 'thankyou']",1
"['fucking', 'ugly', 'like', 'mom']",1
"['spit', 'swallow', 'next', 'question']",1
"['bushwhacking', 'alchy', 'piece', 'shit', 'scrub', 'blocked']",1
"['ha', 'bitches', 'talk', 'bout', 'austin', 'jealous', 'ha', 'cuz', 'austin', 'got', 'ca', 'ha', 'laugh', 'like', 'really', 'aint', 'got', 'anything', 'better', 'talk', 'austin', 'haha', 'dumb', 'bitches', 'swear', 'funny', 'hahahahaha', 'get', 'life', 'people', 'thank', 'love', 'rhiannon', '3']",1
"['yolll', 'needa', 'stop', 'callin', 'sexii', 'ahh', 'gurl', 'hoe', 'nohomo', 'name', 'iz', 'hayley', 'uwanna', 'b', 'friends', 'thnx', 'im', 'ok']",1
"['iightt', 'breaks', 'yur', 'heart', 'break', 'dickk', 'ahahaha', 'lol']",1
"['like', 'pussy']",1
"['see', 'see', 'nothing', 'foolish', 'child']",1
"['prank', 'call', 'person', 'name', 'melody', '614', '735', '8024']",1
"['naw', 'fuk', 'take', 'myspace', 'picture', 'sign']",1
"['im', 'guy', 'cant', 'fuck', 'get', 'girl', 'ha', 'well', 'uh', 'alright', 'good', 'knoww', 'funny', 'ha']",1
"['call', 'bitch', 'vv']",1
"['suck', 'fucker', 'hahahahahahhahha', 'yeah', 'yeah', 'like', 'yeah', 'oh', 'oh', 'oh', 'simoa', 'rigelattempts', 'oh', 'gosh', 'lol']",1
"['show', 'face', 'anonymous', 'wtf', 'make', 'sense', 'fake', 'ugly', 'bitch', 'never', 'said']",1
"['remember', 'gurl', 'u', 'fight', 'last', 'year', 'hmm', 'maybe', 'wants', 'another', 'ass', 'beating', 'lol', 'jkk']",1
"['would', 'u', 'rather', 'flaming', 'gay', 'handicapped', 'nigger', 'cherubism', 'white', 'trash', 'skitzopherenic', 'amputee', 'turettes', 'guess', 'choose', 'second', 'one', 'least', 'turettes', 'could', 'make', 'ppl', 'laugh']",1
"['stfu', 'dumm', 'bitches', 'hopp', 'shitt', 'bryann', 'aree', 'perfectooo', 'eachother', 'lmfao', 'lovee', 'yuu', 'sexy', 'mama', '3', 'lmao', 'ily', 'u', 'benn', 'long', 'tyme', 'u', 'looked', 'pretty', 'prom']",1
"['nope', 'actually', 'life', 'coughcough', 'unlike', 'lonely', 'pathetic', 'ugly', 'lowlife', 'man', 'woman', 'life', 'events', 'staying', 'formspring', 'creating', 'fakes', 'starting', 'shit', 'seriously', 'i', ""'m"", 'bitch', 'end', 'story', 'kcoolbye', 'life', 'show', 'face', 'anonymous']",1
"['herd', 'u', 'fuked', 'karone', '6', 'grade', 'umm', 'herd', 'dnt', 'even', 'talk', 'tew', '6th', 'graders', 'let', 'alone', 'fuk', 'danny', 'noe', 'u']",1
"['ur', 'ugly', 'common', 'ohhh', 'thanks', 'means', 'alot', '3']",1
"['please', 'stop', 'harassing', 'formspring', 'harass', 'people', 'formspring', 'stop', 'harassing', 'keep', 'leaving', 'anonymousness', 'page', 'r', 'keep', 'negative', 'thoughts', 'fs', 'please', 'thank', 'much']",1
"['stop', 'making', 'fakes', 'ugly', 'fuck', 'actually', '16', 'bitch', 'deff', 'cyrus', 'get', 'mother', 'fucking', 'life', 'cunt', 'make', 'fakes', 'person', 'get', 'fakes', 'straight', 'js']",1
"['hey', 'hairy', 'ass', 'would', 'love', 'put', 'tounge', 'deep', 'eww', 'dude', 'get', 'life']",1
"['hop', 'porch', 'monkey', 'mine', '333', 'member', 'babe', 'tony', 'fatherfucker', 'haha', 'yes', 'baby', 'remember']",1
"['nigga', 'offends', 'hahaha', 'jkr', 'ends', 'vowel', 'ahh', 'funk', 'sideways', 'theres', 'tons', 'people', 'names', 'end', 'vowels']",1
"['oh', 'i', ""'m"", 'cool', 'enough', 'top', 'ten', 'nevar', 'talk', 'anymoar']",1
"['nothing', 'ahaha', 'baaah', 'ur', 'lameskeez', 'fool']",1
"['would', 'never', 'want', 'meet', 'hmmm', 'say', 'meet', 'girl', 'bullied', 'school', 'would', 'result', 'name', 'calling', 'lol']",1
"['face', 'mess', 'get', 'dog', 'something', 'different', 'chew', 'hahaha', 'okay', 'jordin']",1
"['ahaaa', 'u', 'wannah', 'fite', 'amberr', 'soft', 'fridayy', 'gunn', 'fite', 'dah', 'dog', 'park', 'ahaaa', 'lol', 'uh', 'huh', 'w', 'e', 'u', 'say', 'anonomouss']",1
"['rasis', 'r', 'calling', 'u', 'raisin', 'yes']",1
"['going', 'tell', 'care', 'maybe', 'saying']",1
"['face', 'mess', 'get', 'dog', 'something', 'different', 'chew', 'hahaha', 'okay', 'jordin']",1
"['stop', 'calling', 'tabi', 'fake', 'obviously', 'fake', 'bitch', 'life', 'know', 'tabi', 'seems', 'like', 'nice', 'person', 'hahahahah', 'thankyou', 'im', 'pretty', 'sure', 'anominous', 'person', 'get', 'picture', 'ha', 'wan', 'na', 'find', 'cheyenne']",1
"['u', 'know', 'u', 'care', 'betty', 'way', 'better', 'looking', 'u', 'fugly']",1
"['stop', 'leaving', 'stuff', 'like', 'fake', 'formsrping', 'dead', 'give', 'away', 'dumbass', 'suck', 'cunt', 'talking']",1
"['body', 'likes', 'yuuuuuuu', 'like', 'care']",1
"['whatever', 'fake', 'nothing', 'good', 'life', 'hahahahahha', 'okay']",1
"['grosss', 'face', 'nasty']",1
"['yousoo', 'dumb', 'imm', 'well', 'dont', 'mean', 'x']",1
"['r', 'u', 'gay', 'nah', 'bro', 'i', ""'m"", 'straight']",1
"['virgin', 'lies', 'lies', 'yes', 'wtf']",1
"['lmfao', 'person', 'say', 'southwood', 'gay', 'southwood', 'main', 'school', 'thee', 'unwanted', 'retarded', 'unreasonable', 'drama', 'stupidest', 'people', 'life', 'nobody', 'likes', 'word']",1
"['asked', 'question', 'like', '13', 'times', 'shuddup', 'fool']",1
"['bitch', 'whore', 'cunt', 'r', 'hate', 'ur', 'guts', 'lol', 'miki', 'love', 'toooo']",1
"['stfu', 'hoe', 'piece', 'shiit', 'wow', 'feel', 'insulted']",1
"['tootsy', 'eww', 'gonnna', 'kick', 'yoo', 'ass', '0', 'lol']",1
"['going', 'hahaha', 'going', 'haha', 'im', 'going', 'get', 'bitchess', 'kick', 'living', 'shit', 'ugly', 'fake', 'wan', 'na', 'bitch', 'made', 'ass', 'yea', 'right', 'make', 'laugh']",1
"['rasis', 'r', 'calling', 'u', 'raisin', 'yes']",1
"['must', 'answer', 'would', 'rather', 'drink', '10', 'year', 'date', 'milk', 'lick', 'camels', 'foreskin', 'give', 'matt', 'wilson', 'head', 'ermm', 'think', 'would', 'rather', 'go', 'secound', 'option', 'hahaa']",1
"['dont', 'squirm', 'motha', 'fucka', 'syringe', 'spare', 'time', 'skin', 'niggers', 'hit', 'nigga', 'nico', 'binge', 'aha', 'nigga', 'zure', 'nice', 'rhyme', 'llama', 'fucker']",1
"['ugly', 'know']",1
"['r', 'u', 'drty', 'slut', 'yep']",1
"['call', 'shady', 'nickname', 'bitch', 'dxp', 'wat', 'bitch', 'nigga', 'name', 'showin', 'bitch', 'move', 'hating']",1
"['wan', 'na', 'show', 'one', 'poems', 'wrote', 'day', 'met', 'day', 'knew', 'i', ""'m"", 'gon', 'na', 'like', 'till', 'end', 'still', 'idc', 'never', 'wan', 'na', 'date', 'ever', 'blame', 'think', 'girl', 'friend', 'got', 'together', 'day', 'dumped', 'somthing', 'stupid']",1
"['bet', 'yu', 'wont', 'touch', 'hoe', 'cus', 'got', 'coming', 'way', 'bitch', 'duh', 'got', 'kumin', 'way', 'dum', 'hoe', 'take', 'shit', 'anonomous', 'oh', 'yeah', 'mite', 'amber', 'shes', 'fuking', 'pussy', 'dnt', 'wurry', 'u', 'kall', 'got', 'sum', 'one', 'amaberr', 'buh', 'hoes', 'gotss', 'plenty']",1
"['lame', 'fuck', 'k', 'let', 'lame', 'dah', 'fuk', 'wurry', 'bwt', 'chorss']",1
"['hangout', 'moises', 'today', 'saw', 'status', 'said', 'name', 'even', 'know', 'like', '7th', 'grade', 'crying', 'loud', 'yes', 'dont', 'worry']",1
"['suck', 'ahaha', 'readyy', 'h']",1
"['luhh', 'dhat', 'pic', 'negro', 'itszs', 'sexy', 'lemm3', 'suck', 'y0', 'k', 'lol', 'yew', 'sure', 'kan']",1
"['ur', 'ugly', 'common', 'ohhh', 'thanks', 'means', 'alot', '3']",1
"['oh', 'bitch', 'ca', 'hide', 'cus', 'i', ""'m"", 'gon', 'na', 'find', 'gon', 'problem', 'hoe', 'hide', 'frm', 'wtf', 'aint', 'hidin', 'noone', 'sawgrass', 'ull', 'find', 'oh', 'yeah', 'royal', 'palm', 'like', 'f', 'hoe', 'u', 'dnt', 'skare']",1
"['blow', 'ew']",1
"['really', 'actually', 'think', 'would', 'waste', 'time', 'talking', '16', 'sophomore', 'would', 'want', 'friends', '13', 'year', 'old', 'girl', 'going', '8th', 'grade', 'especially', 'since', 'one', 'ugly', 'hoe', 'next', 'time', 'careful', 'write', 'againnn', 'dumb', 'hoe']",1
"['ew', 'vvvvvvv', 'know', 'question', 'pointing', 'asshole']",1
"['please', 'poop', 'mouth', 'anonymousness', 'way', 'able', 'show', 'least', 'dignigty', 'leave', 'name', 'going', 'talk', 'bahahha']",1
"['damn', 'girl', 'cover', 'ur', 'damn', 'ass', 'boobies', 'lmfaoo', 'xd', 'wow', 'bad', 'bad', 'dont']",1
"['n', 'qq', 'p', 's3xy', 'b', 'n', 'y0', 'l', 'ip', 'fu', 'k', 'n', 'luh', 'yuh', 'n3qr0', 'lol', 'diz']",1
"['hey', 'aujala', 'r', 'hey', 'whoree']",1
"['whats', 'one', 'thing', 'strongly', 'male', 'female', 'dis', 'like', 'ok', 'im', 'going', 'go', 'dis', 'like', 'maybe', 'shadyness', 'trying', 'player', 'chikies', 'maybe', 'bitchy', 'cattyness']",1
"['fake', 'fake']",1
"['fuck', 'yo', 'shit', 'homie', 'fuck', 'shit', 'thank']",1
"['dont', 'even', 'fucking', 'fakes', 'stop', 'fucking', 'bullshit', 'get', 'life', 'jezuss', 'old', 'kid', 'lifeless', 'bitch', 'need', 'help', 'yes']",1
"['c', 'aussies', 'starting', 'get', 'smarter', 'adayz', 'lmao', 'lmao', 'woooow', 'u', 'hater', 'thats', 'ok', 'cause', 'nothing', 'love', 'throw', 'around', 'lol']",1
"['stay', 'formspring', 'even', 'know']",1
"['hop', 'porch', 'monkey', 'mine', '333', 'member', 'babe', 'tony', 'fatherfucker', 'haha', 'yes', 'baby', 'remember']",1
"['dick', 'name', 'hah', 'many', 'names', 'time', 'call', 'big', 'victor', 'pleasure', 'even', 'dakotah']",1
"['stupid', 'fuck', 'would', 'ask', 'something', 'ganna', 'answer', 'dumbass', 'thaks', 'timeeeee', '3']",1
"['listen', 'song', 'big', 'weenie', 'eminem', 'describes', 'much', 'everyone', 'feels', 'way', 'towards', 'xd', 'lol', 'sure', 'describing']",1
"['virgin', 'think']",1
"['fuck', 'justin', 'bieber', 'fucking', 'fag', 'um', 'excuse', 'yuh', 'ur', 'fuckin', 'idiot', 'kay', 'good']",1
"['going', 'tell', 'care', 'maybe', 'saying']",1
"['like', 'pussy']",1
"['know', 'never', 'said', 'ur', 'ugly', 'please', 'dot', 'comment', 'looks', 'learn', 'spell']",1
"['realr', 'tatum', 'thats', 'cool', 'idgaf', 'get', 'dick', 'like', 'real', 'later']",1
"['y0', 'k', 'z', 'sm', 'nd', 'itz', 'yo', 'moma', 'anit', 'say', 'ish', 'yew', 'want', 'doe']",1
"['wow', 'fucking', 'fake', 'tired', 'everyone', 'talking', 'shit', 'formspring', 'either', 'stop', 'talking', 'shit', 'first', 'delete', 'damn', 'thing', 'gosh', 'fucking', 'retarded', 'forgot', 'stupid', 'people', 'days', 'would', 'whatever', 'bitch']",1
"['bitch', 'rap', 'beta', 'den', 'yo', 'ugly', 'ass', 'lol', 'go', 'suk', 'dik', 'nigka', 'kum', 'check', 'outside', 'lakes', 'park', 'n', 'see', 'diz', 'anywaysz']",1
"['http', 'tinyurl', 'com', 'yjd9bj5', 'index', 'php', 'id', '7ac8d181c8c3121ebc1b18186124b8b8', 'gayy']",1
"['energetic', 'midget', 'sloth', 'decided', 'steal', 'ipod', 'pee', 'sleeping', 'would', 'woke', 'keep', 'pet', 'name', 'r', 'kelley']",1
"['hahahaha', 'love', 'post', 'everything', 'anonymously', 'tabi', 'fake', 'anyone', 'fake', 'cheyenne', 'girl', 'seriously', 'leave', 'tabi', 'alone', 'dumb', 'good', 'nothing', 'people', 'hahah', 'thankyou']",1
"['slut', 'r', 'insert', 'winky', 'face']",1
"['r', 'u', 'gay', 'nah', 'bro', 'i', ""'m"", 'straight']",1
"['ur', 'pretty', 'u', 'think', 'ur', 'prettiest', 'girl', 'wow', 'stupid', 'evil', 'go', 'rude', 'somewhere', 'else', 'dont', 'even', 'think', 'im', 'pretty']",1
"['wrong', 'age', 'give', '50', 'minutes', 'hard', 'sex', 'ass', 'dont', 'lie', 'know', 'want', 'know', 'motherfucking', 'perv', 'go', 'fuck', 'grandpa']",1
"['3', 'overrated', 'musicians', 'hmm', 'overrated', 'r', 'r', 'taylor', 'swiftr', 'jonas', 'brothersr', 'miranda', 'lambert']",1
"['fu', 'k', 'm3', 'n', 'dh', 'h0l3', 'hell']",1
"['lmbo', 'vv', 'aqen', 'hayley', 'stank', 'ass', 'startinq', 'people', 'aha', 'don', 't', 'waist', 'you', 're', 'time', 'odeee', 'soft', 'qnna', 'run', 'away', 'lol', 'k', 'lamesz']",1
"['im', 'okay', 'ty', 'wubu2', 'hanging', 'friends']",1
"['say', 'face', 'trick', 'ass', 'nigga', 'fxckin', 'murder', 'aint', 'tryna', 'make', 'body', 'feel', 'bad', 'hush', 'got', 'something', 'say', 'please', 'step', 'show', 'namee', 'fuckinn', 'bitch', 'whuss']",1
"['b3', 'pu', 'n', 'pu', 'zzy', '0n', 'd3', 'burn', 'n', '3c0nd', 'l', '0', 'd0', 'b3', 'd33p', 'thr0', 'n', 'vv0rld', 'c', 'n', 'h0v3', '13', 'nch3', 'd0wn', 'hr0', '0nc3', 'n', 'ly', 'nq', 'well', 'lem', 'me', 'trow', 'mine', 'dnt', 'yo', 'thoart', 'nd', 'idnt', 'eat', 'pussy', 'ya', 'wont', 'duin', 'dat']",1
"['damn', 'go', 'jack', 'watching', 'monkey', 'damn', 'well']",1
"['nope', 'actually', 'told', 'one', 'peolpe', 'stick', 'juice', 'box', 'ur', 'mad', 'gay', 'dnt', 'annonomousss', 'butch', 'stick', 'tht', 'ur', 'juice', 'box', 'hoe']",1
"['n', 'qq', 'l3', 'v3', 'l', 'x', 'l0n3', 'h3', 'n3', 'n', 'qq', 'hh', 'wtf', 'iluk', 'gay', 'datz', 'mi', 'homeboi']",1
"['hey', 'bitch', 'get', 'mad', 'people', 'write', 'cause', 'ask', 'people', 'write', 'hey', 'bitch', 'said', 'mad', 'assume', 'whtevr', 'gon', 'na', 'talk', 'shit', 'put', 'name', 'alright']",1
"['yo', 'vagina', 'flappy', 'lmfao', 'idnt', 'one']",1
"['fat', 'alexis', 'fat', 'ass', 'low', 'life', 'bitch', 'haha', 'thanks', 'youu']",1
"['h3rd', 'yuh', 'su', 'k3d', 'l', 'x', 'k', 'n', 'cum3d', 'n', '3', 'h', '0', '3rszz', '3y3sz', 'n', 'm0', 'n3d', 'n', 'qh', 'l0nq', 'wtf', 'bxtch', 'get', 'da', 'fuk', 'hea', 'wid', 'dat', 'ish', 'wut', 'luk', 'lyke']",1
"['fuck', 'yo', 'shit', 'homie', 'fuck', 'shit', 'thank']",1
"['wtf', 'got', '2', 'b', 'freakiest', 'bitch', 'lmaoooo', 'thanks', 'c']",1
"['get', 'brain', 'day', 'either', 'handing', 'people', 'would', 'use']",1
"['gay', 'hahahaha']",1
"['yeh', 'like', 'drama', 'healthy', 'said', 'somethn', 'thr', 'sed', 'exsactly', 'noe', 'dis', 'amber', 'im', 'dum', 'kus', 'taylor', 'brianna', 'u', 'byee']",1
"['i', ""'m"", 'creepy', 'stalker', 'everyone', 'fucking', 'hates', 'everyone', 'knows', 'fucking', 'remind', 'harmony', 'flashpink', 'uglier', 'alittle', 'pathetic', 'everyone', 'knows', 'fake', 'girls', 'want', 'attention', 'dumbfuck', 'dont', 'fake']",1
"['think', 'women', 'girls', 'let', 'many', 'guys', 'hearts', 'like', 'jumping', 'one', 'guy', 'next', 'matter', 'days', 'slut']",1
"['fuck', 'lakers', 'go', 'celetics', 'nooooo', 'fuck', 'celetics']",1
"['ok', 'tatum', 'krista', 'friend', 'profile', 'thing', 'wanted', 'go', 'cuz', 'told', 'herer', 'didnt', 'answer', 'cuz', 'stupid', 'wanted', 'oread', 'told', 'obsesed', 'haha', 'whateverrrr', 'dude', 'even', 'know', 'anything', 'even', 'fucking', 'know', 'even', 'fucking', 'know', 'like', 'seriously', 'get', 'fuck', 'profile', 'like', 'real', 'im', 'done', 'bullshit', 'fucking', 'annoying', 'ask', 'anybody', 'ask', 'friends', 'fucking', 'obsessed', 'goodbye']",1
"['top', '5', 'ugliest', 'people', 'ive', 'ever', 'seen', 'hahaha', 'funny', 'cant', 'even', 'see', 'top', 'friends', 'dont', 'top', 'five', 'anyways']",1
"['randomly', 'get', 'raped', 'math', 'class', 'lol', 'yes', 'yes', 'freaking']",1
"['lol', 'cute', 'u', 'friends', 'back', 'u', 'doesnt', 'matter', 'ur', 'still', 'fake', 'bitch', 'go', 'find', 'real', 'bf', 'someone', 'ur', 'league', 'lol', 'ugly', 'ass', 'wow', 'yeahh', 'im', 'fake', 'bitch', 'yuur', 'thee', 'onee', 'thatss', 'scaredd', 'sayy', 'thiiss', 'shitt', 'myy', 'face', 'bitchh', 'scard', 'gett', 'fuckedd', 'uuppp', 'yurr', 'reall', 'funny', 'skinny', 'ass', 'bitchh']",1
"['racooonn', 'stayy', 'maaa', 'shitt', 'please', 'smd']",1
"['one', 'calling', 'hoe', 'shit', 'cuz', 'bitch', 'justin', 'fucking', 'girl', 'friend', 'back', 'fuck', 'quit', 'throwing', 'self', 'whore', 'ok', 'didnt', 'one']",1
"['brittany', 'mayodan', 'abbie', 'aint', 'ellisboro', 'either', 'dumbass', 'lst', '2', 'aintchur', 'girls', 'dont', 'evn', 'lik', 'u', 'naming', 'people', 'live', 'area', 'ha', 'yeahh', 'okayy', 'really', 'care', 'bitch', 'thinks']",1
"['think', 'coolio', 'rapper', 'could', 'made', 'u', 'cant', 'steal', 'hella', 'hecka', 'didnt', 'say', 'made', 'dork', 'said', 'thats', 'say']",1
"['excuse', 'whoever', 'fuck', 'shut', 'fucking', 'mouth', 'tell', 'someone', 'go', 'kill', 'motherfucker', 'go', 'kill', 'self', 'seeing', 'nothing', 'better', 'lurk', 'formspring', 'hahaha', 'love', 'youuu']",1
"['even', 'know', 'fuck', 'leaving', 'shit', 'wall', 'seriously', 'get', 'life', 'cuz', 'felt', 'like', 'one']",1
"['hater', 'bck', 'page', 'lol', 'slap', 'n', 'tickle', 'comment']",1
"['always', 'feel', 'need', 'tell', 'whole', 'world', 'people', 'hit', 'time', 'creepy', 'much', 'bragging', 'right', 'kinda', 'conceited', 'sounding', 'saying', 'okay', 'haha']",1
